July 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-221,"Trigg County",81.2,113,2.7,78.5
KY-223,"Trimble County",77.7,99,1.7,76
KY-225,"Union County",80.4,103,1.8,78.6
KY-227,"Warren County",80.8,115,2.9,77.9
KY-229,"Washington County",78.3,108,2.3,76
KY-231,"Wayne County",77.4,108,2.3,75.1
KY-233,"Webster County",80.6,106,2.2,78.4
KY-235,"Whitley County",76.6,103,1.8,74.8
KY-237,"Wolfe County",76.8,99,1.3,75.5
KY-239,"Woodford County",78.4,114,2.8,75.6
LA-001,"Acadia Parish",83.2,93,0.6,82.6
LA-003,"Allen Parish",83.1,96,0.8,82.3
LA-005,"Ascension Parish",83.6,122,1.9,81.7
LA-007,"Assumption Parish",83.6,121,1.9,81.7
LA-009,"Avoyelles Parish",83.4,112,1.2,82.2
LA-011,"Beauregard Parish",83.7,123,1.8,81.9
LA-013,"Bienville Parish",85.4,126,3.9,81.5
LA-015,"Bossier Parish",86.1,126,3.8,82.3
LA-017,"Caddo Parish",86.0,123,3.4,82.6
LA-019,"Calcasieu Parish",83.2,101,0.9,82.3
LA-021,"Caldwell Parish",84.4,123,2.7,81.7
LA-023,"Cameron Parish",83.3,102,0.8,82.5
LA-025,"Catahoula Parish",84.0,122,1.9,82.1
LA-027,"Claiborne Parish",85.1,126,3.8,81.3
LA-029,"Concordia Parish",83.8,121,1.9,81.9
LA-031,"De Soto Parish",85.7,126,3.5,82.2
LA-033,"East Baton Rouge Parish",83.3,121,1.7,81.6
LA-035,"East Carroll Parish",84.7,124,3.1,81.6
LA-037,"East Feliciana Parish",82.7,118,1.6,81.1
LA-039,"Evangeline Parish",83.1,96,0.8,82.3
LA-041,"Franklin Parish",84.4,123,2.5,81.9
LA-043,"Grant Parish",84.1,121,2.1,82
LA-045,"Iberia Parish",83.0,110,1.0,82
LA-047,"Iberville Parish",83.3,119,1.5,81.8
LA-049,"Jackson Parish",84.9,126,3.7,81.2
LA-051,"Jefferson Parish",83.8,115,1.6,82.2
LA-053,"Jefferson Davis Parish",83.1,82,0.3,82.8
LA-055,"Lafayette Parish",83.3,112,1.1,82.2
LA-057,"Lafourche Parish",84.0,121,2.0,82
LA-059,"La Salle Parish",84.0,121,2.0,82
LA-061,"Lincoln Parish",85.0,126,3.8,81.2
LA-063,"Livingston Parish",83.3,121,1.7,81.6
LA-065,"Madison Parish",84.4,122,2.7,81.7
LA-067,"Morehouse Parish",84.7,123,3.2,81.5
LA-069,"Natchitoches Parish",85.1,126,3.1,82
LA-071,"Orleans Parish",83.4,116,1.6,81.8
LA-073,"Ouachita Parish",84.8,123,3.2,81.6
LA-075,"Plaquemines Parish",83.5,115,1.6,81.9
LA-077,"Pointe Coupee Parish",83.4,120,1.5,81.9
LA-079,"Rapides Parish",83.8,118,1.7,82.1
LA-081,"Red River Parish",85.8,126,3.7,82.1
LA-083,"Richland Parish",84.6,123,2.8,81.8
LA-085,"Sabine Parish",85.2,126,3.6,81.6
LA-087,"St. Bernard Parish",83.3,117,1.6,81.7
LA-089,"St. Charles Parish",83.8,117,1.7,82.1
LA-091,"St. Helena Parish",82.4,116,1.4,81
LA-093,"St. James Parish",83.7,120,1.9,81.8
LA-095,"St. John the Baptist Parish",83.7,119,1.7,82
LA-097,"St. Landry Parish",83.3,115,1.2,82.1
LA-099,"St. Martin Parish",83.2,115,1.3,81.9
LA-101,"St. Mary Parish",83.2,116,1.5,81.7
LA-103,"St. Tammany Parish",83.0,119,1.8,81.2
LA-105,"Tangipahoa Parish",82.6,115,1.4,81.2
LA-107,"Tensas Parish",84.3,125,2.4,81.9
LA-109,"Terrebonne Parish",83.9,123,2.1,81.8
LA-111,"Union Parish",84.8,124,3.4,81.4
LA-113,"Vermilion Parish",83.0,99,0.7,82.3
LA-115,"Vernon Parish",84.4,126,2.9,81.5
LA-117,"Washington Parish",82.2,112,1.3,80.9
LA-119,"Webster Parish",85.8,126,3.9,81.9
LA-121,"West Baton Rouge Parish",83.4,120,1.5,81.9
LA-123,"West Carroll Parish",84.8,124,3.2,81.6
LA-125,"West Feliciana Parish",83.1,120,1.6,81.5
LA-127,"Winn Parish",84.6,125,3.0,81.6
ME-001,"Androscoggin County",71.2,123,3.6,67.6
ME-003,"Aroostook County",66.2,100,1.9,64.3
ME-005,"Cumberland County",71.6,122,3.7,67.9
ME-007,"Franklin County",64.6,92,1.0,63.6
ME-009,"Hancock County",70.1,123,3.6,66.5
ME-011,"Kennebec County",70.9,121,3.2,67.7
ME-013,"Knox County",69.9,127,3.9,66
ME-015,"Lincoln County",70.5,126,3.6,66.9
ME-017,"Oxford County",67.1,99,1.7,65.4
ME-019,"Penobscot County",69.1,113,2.6,66.5
ME-021,"Piscataquis County",66.5,104,2.2,64.3
ME-023,"Sagadahoc County",71.1,124,3.6,67.5
ME-025,"Somerset County",66.0,97,1.7,64.3
ME-027,"Waldo County",70.1,123,3.3,66.8
ME-029,"Washington County",69.2,123,3.8,65.4
ME-031,"York County",71.7,118,3.2,68.5
MD-001,"Allegany County",74.0,94,1.2,72.8
MD-003,"Anne Arundel County",79.8,114,2.9,76.9
MD-005,"Baltimore County",78.0,117,3.1,74.9
MD-009,"Calvert County",79.2,112,2.5,76.7
MD-011,"Caroline County",79.0,113,3.0,76
MD-013,"Carroll County",75.8,101,2.1,73.7
MD-015,"Cecil County",78.5,120,3.1,75.4
MD-017,"Charles County",79.4,114,2.6,76.8
MD-019,"Dorchester County",79.8,116,3.0,76.8
MD-021,"Frederick County",76.0,98,1.7,74.3
MD-023,"Garrett County",69.5,102,1.7,67.8
MD-025,"Harford County",78.2,112,2.8,75.4
MD-027,"Howard County",77.3,111,2.8,74.5
MD-029,"Kent County",79.4,117,3.2,76.2
MD-031,"Montgomery County",77.2,107,2.3,74.9
MD-033,"Prince George's County",78.7,107,2.5,76.2
MD-035,"Queen Anne's County",79.3,118,3.1,76.2
MD-037,"St. Mary's County",79.8,117,2.9,76.9
MD-039,"Somerset County",80.1,118,3.3,76.8
MD-041,"Talbot County",79.2,108,2.4,76.8
MD-043,"Washington County",75.7,97,1.5,74.2
MD-045,"Wicomico County",79.4,116,3.2,76.2
MD-047,"Worcester County",78.8,116,2.9,75.9
MD-510,"Baltimore City",80.6,122,3.9,76.7
MD-511,"Washington, D.C.",79.0,107,2.6,76.4
MA-001,"Barnstable County",74.0,125,4.4,69.6
MA-003,"Berkshire County",69.8,113,2.7,67.1
MA-005,"Bristol County",75.3,122,4.3,71
MA-007,"Dukes County",73.9,124,4.1,69.8
MA-009,"Essex County",74.3,124,4.0,70.3
MA-011,"Franklin County",71.5,113,2.5,69
MA-013,"Hampden County",72.9,115,2.8,70.1
MA-015,"Hampshire County",72.2,113,2.3,69.9
MA-017,"Middlesex County",75.0,122,4.0,71
MA-019,"Nantucket County",72.2,126,4.5,67.7
MA-021,"Norfolk County",75.7,125,4.8,70.9
MA-023,"Plymouth County",75.8,126,4.9,70.9
MA-025,"Suffolk County",76.3,127,5.2,71.1
MA-027,"Worcester County",72.6,118,3.2,69.4
MI-001,"Alcona County",68.3,97,1.4,66.9
MI-003,"Alger County",64.5,66,-0.1,64.6
MI-005,"Allegan County",71.6,69,0.2,71.4
MI-007,"Alpena County",68.1,95,1.3,66.8
MI-009,"Antrim County",68.8,100,1.8,67
MI-011,"Arenac County",70.5,100,1.7,68.8
MI-013,"Baraga County",65.0,85,1.2,63.8
MI-015,"Barry County",71.6,80,0.4,71.2
MI-017,"Bay County",71.8,100,1.7,70.1
MI-019,"Benzie County",69.4,106,2.8,66.6
MI-021,"Berrien County",72.6,76,0.4,72.2
MI-023,"Branch County",71.7,77,0.2,71.5
MI-025,"Calhoun County",71.4,71,0.2,71.2
MI-027,"Cass County",72.3,81,0.5,71.8
MI-029,"Charlevoix County",68.3,90,1.2,67.1
MI-031,"Cheboygan County",67.5,83,0.8,66.7
MI-033,"Chippewa County",64.2,62,0.2,64
MI-035,"Clare County",69.2,93,1.2,68
MI-037,"Clinton County",72.2,92,1.1,71.1
MI-039,"Crawford County",67.8,95,1.3,66.5
MI-041,"Delta County",66.2,74,0.6,65.6
MI-043,"Dickinson County",67.0,95,1.7,65.3
MI-045,"Eaton County",71.4,77,0.3,71.1
MI-047,"Emmet County",67.0,85,0.9,66.1
MI-049,"Genesee County",72.3,101,1.6,70.7
MI-051,"Gladwin County",70.4,97,1.4,69
MI-053,"Gogebic County",65.2,74,0.5,64.7
MI-055,"Grand Traverse County",69.6,104,2.6,67
MI-057,"Gratiot County",71.7,91,1.0,70.7
MI-059,"Hillsdale County",71.4,76,0.4,71
MI-061,"Houghton County",65.9,83,1.1,64.8
MI-063,"Huron County",70.3,99,1.7,68.6
MI-065,"Ingham County",71.5,84,0.7,70.8
MI-067,"Ionia County",71.5,88,0.7,70.8
MI-069,"Iosco County",69.2,95,1.4,67.8
MI-071,"Iron County",65.3,91,1.3,64
MI-073,"Isabella County",70.7,95,1.3,69.4
MI-075,"Jackson County",71.2,76,0.3,70.9
MI-077,"Kalamazoo County",71.8,73,0.2,71.6
MI-079,"Kalkaska County",68.5,101,1.8,66.7
MI-081,"Kent County",71.3,91,0.8,70.5
MI-083,"Keweenaw County",64.2,80,0.9,63.3
MI-085,"Lake County",69.1,84,0.9,68.2
MI-087,"Lapeer County",72.0,100,1.7,70.3
MI-089,"Leelanau County",69.1,104,2.4,66.7
MI-091,"Lenawee County",72.5,77,0.6,71.9
MI-093,"Livingston County",71.9,99,1.5,70.4
MI-095,"Luce County",64.2,73,0.6,63.6
MI-097,"Mackinac County",65.0,74,0.4,64.6
MI-099,"Macomb County",73.9,105,2.1,71.8
MI-101,"Manistee County",69.1,97,1.7,67.4
MI-103,"Marquette County",65.6,87,1.3,64.3
MI-105,"Mason County",69.4,93,1.3,68.1
MI-107,"Mecosta County",69.3,79,0.6,68.7
MI-109,"Menominee County",67.7,87,0.9,66.8
MI-111,"Midland County",71.6,96,1.3,70.3
MI-113,"Missaukee County",68.3,97,1.5,66.8
MI-115,"Monroe County",74.5,103,1.8,72.7
MI-117,"Montcalm County",70.5,87,0.8,69.7
MI-119,"Montmorency County",67.9,91,1.1,66.8
MI-121,"Muskegon County",71.9,106,2.3,69.6
MI-123,"Newaygo County",70.1,91,1.1,69
MI-125,"Oakland County",72.7,101,1.8,70.9
MI-127,"Oceana County",70.8,106,2.2,68.6
MI-129,"Ogemaw County",68.9,96,1.5,67.4
MI-131,"Ontonagon County",66.1,83,1.1,65
MI-133,"Osceola County",68.5,89,1.0,67.5
MI-135,"Oscoda County",68.0,94,1.4,66.6
MI-137,"Otsego County",67.2,94,1.2,66
MI-139,"Ottawa County",71.9,94,1.2,70.7
MI-141,"Presque Isle County",67.8,87,1.0,66.8
MI-143,"Roscommon County",68.4,96,1.4,67
MI-145,"Saginaw County",72.2,97,1.4,70.8
MI-147,"St. Clair County",73.3,105,2.4,70.9
MI-149,"St. Joseph County",72.1,72,0.1,72
MI-151,"Sanilac County",71.1,102,1.7,69.4
MI-153,"Schoolcraft County",65.3,61,-0.1,65.4
MI-155,"Shiawassee County",72.3,99,1.4,70.9
MI-157,"Tuscola County",71.4,95,1.4,70
MI-159,"Van Buren County",71.7,68,0.0,71.7
MI-161,"Washtenaw County",72.3,98,1.5,70.8
MI-163,"Wayne County",74.5,106,2.3,72.2
MI-165,"Wexford County",68.7,100,1.8,66.9
MN-001,"Aitkin County",67.3,71,0.5,66.8
MN-003,"Anoka County",72.8,80,1.2,71.6
MN-005,"Becker County",69.4,78,0.9,68.5
MN-007,"Beltrami County",67.5,74,0.6,66.9
MN-009,"Benton County",71.1,84,1.2,69.9
MN-011,"Big Stone County",73.3,99,1.9,71.4
MN-013,"Blue Earth County",73.4,84,0.9,72.5
MN-015,"Brown County",74.4,93,1.7,72.7
MN-017,"Carlton County",66.0,61,0.1,65.9
MN-019,"Carver County",73.5,90,1.4,72.1
MN-021,"Cass County",68.4,76,0.8,67.6
MN-023,"Chippewa County",73.6,98,1.7,71.9
MN-025,"Chisago County",71.6,79,0.9,70.7
MN-027,"Clay County",71.3,82,1.1,70.2
MN-029,"Clearwater County",67.9,75,0.5,67.4
MN-031,"Cook County",60.8,31,-1.2,62
MN-033,"Cottonwood County",73.8,99,2.1,71.7
MN-035,"Crow Wing County",69.2,83,1.0,68.2
MN-037,"Dakota County",73.7,85,1.4,72.3
MN-039,"Dodge County",71.3,79,0.7,70.6
MN-041,"Douglas County",70.8,89,1.4,69.4
MN-043,"Faribault County",73.0,81,0.6,72.4
MN-045,"Fillmore County",70.4,63,-0.2,70.6
MN-047,"Freeborn County",72.1,80,0.6,71.5
MN-049,"Goodhue County",72.2,79,0.8,71.4
MN-051,"Grant County",72.2,94,1.8,70.4
MN-053,"Hennepin County",73.7,90,1.5,72.2
MN-055,"Houston County",71.8,66,0.1,71.7
MN-057,"Hubbard County",68.8,83,1.1,67.7
MN-059,"Isanti County",71.4,78,0.8,70.6
MN-061,"Itasca County",66.5,72,0.5,66
MN-063,"Jackson County",73.8,104,2.2,71.6
MN-065,"Kanabec County",69.8,76,0.9,68.9
MN-067,"Kandiyohi County",72.5,91,1.5,71
MN-069,"Kittson County",69.5,98,2.3,67.2
MN-071,"Koochiching County",66.4,73,0.6,65.8
MN-073,"Lac qui Parle County",73.6,95,1.6,72
MN-075,"Lake County",63.1,45,-0.6,63.7
MN-077,"Lake of the Woods County",67.3,78,1.2,66.1
MN-079,"Le Sueur County",72.9,81,0.8,72.1
MN-081,"Lincoln County",72.5,91,1.4,71.1
MN-083,"Lyon County",73.7,94,1.5,72.2
MN-085,"McLeod County",73.1,91,1.4,71.7
MN-087,"Mahnomen County",68.9,79,0.8,68.1
MN-089,"Marshall County",69.0,89,1.4,67.6
MN-091,"Martin County",73.5,90,1.4,72.1
MN-093,"Meeker County",72.1,90,1.1,71
MN-095,"Mille Lacs County",70.0,78,1.0,69
MN-097,"Morrison County",70.2,78,0.8,69.4
MN-099,"Mower County",71.2,79,0.7,70.5
MN-101,"Murray County",73.0,96,1.7,71.3
MN-103,"Nicollet County",73.5,87,0.9,72.6
MN-105,"Nobles County",73.5,101,1.9,71.6
MN-107,"Norman County",70.5,77,0.7,69.8
MN-109,"Olmsted County",71.0,77,0.4,70.6
MN-111,"Otter Tail County",70.4,80,0.8,69.6
MN-113,"Pennington County",68.4,70,0.4,68
MN-115,"Pine County",68.4,73,0.7,67.7
MN-117,"Pipestone County",72.9,90,1.5,71.4
MN-119,"Polk County",69.7,80,0.8,68.9
MN-121,"Pope County",72.0,95,1.9,70.1
MN-123,"Ramsey County",73.9,90,1.6,72.3
MN-125,"Red Lake County",68.6,63,0.1,68.5
MN-127,"Redwood County",74.1,97,1.6,72.5
MN-129,"Renville County",73.7,96,1.7,72
MN-131,"Rice County",72.7,87,1.1,71.6
MN-133,"Rock County",74.0,95,1.8,72.2
MN-135,"Roseau County",68.1,92,1.7,66.4
MN-137,"St. Louis County",65.0,61,0.1,64.9
MN-139,"Scott County",73.8,89,1.4,72.4
MN-141,"Sherburne County",71.6,78,0.8,70.8
MN-143,"Sibley County",73.6,89,1.4,72.2
MN-145,"Stearns County",71.6,88,1.4,70.2
MN-147,"Steele County",72.1,83,1.0,71.1
MN-149,"Stevens County",72.8,97,2.1,70.7
MN-151,"Swift County",73.1,95,1.9,71.2
MN-153,"Todd County",69.9,78,0.6,69.3
MN-155,"Traverse County",73.2,98,2.1,71.1
MN-157,"Wabasha County",72.2,80,0.9,71.3
MN-159,"Wadena County",69.4,73,0.6,68.8
MN-161,"Waseca County",72.4,82,0.7,71.7
MN-163,"Washington County",73.3,83,1.3,72
MN-165,"Watonwan County",74.6,102,2.1,72.5
MN-167,"Wilkin County",72.2,90,1.4,70.8
MN-169,"Winona County",71.6,73,0.5,71.1
MN-171,"Wright County",72.4,86,1.1,71.3
MN-173,"Yellow Medicine County",73.9,96,1.6,72.3
MS-001,"Adams County",83.5,121,2.2,81.3
MS-003,"Alcorn County",82.4,123,3.0,79.4
MS-005,"Amite County",81.9,103,1.2,80.7
MS-007,"Attala County",83.0,125,2.8,80.2
MS-009,"Benton County",83.0,124,3.3,79.7
MS-011,"Bolivar County",82.5,89,0.8,81.7
MS-013,"Calhoun County",83.6,123,3.0,80.6
MS-015,"Carroll County",83.8,125,3.2,80.6
MS-017,"Chickasaw County",84.0,125,3.4,80.6
MS-019,"Choctaw County",83.1,126,3.3,79.8
MS-021,"Claiborne County",83.7,122,2.3,81.4
MS-023,"Clarke County",82.7,123,2.1,80.6
MS-025,"Clay County",84.0,124,3.2,80.8
MS-027,"Coahoma County",82.7,101,1.1,81.6
MS-029,"Copiah County",82.6,111,1.6,81
MS-031,"Covington County",81.9,103,1.2,80.7
MS-033,"DeSoto County",85.0,124,3.7,81.3
MS-035,"Forrest County",82.0,101,0.9,81.1
MS-037,"Franklin County",82.5,118,1.7,80.8
MS-039,"George County",82.3,113,1.5,80.8
MS-041,"Greene County",82.1,105,1.1,81
MS-043,"Grenada County",83.8,122,2.8,81
MS-045,"Hancock County",82.6,117,2.0,80.6
MS-047,"Harrison County",82.5,118,1.8,80.7
MS-049,"Hinds County",83.1,115,1.9,81.2
MS-051,"Holmes County",83.7,124,2.6,81.1
MS-053,"Humphreys County",84.1,122,2.2,81.9
MS-055,"Issaquena County",84.4,124,2.8,81.6
MS-057,"Itawamba County",83.4,123,3.1,80.3
MS-059,"Jackson County",82.6,118,1.8,80.8
MS-061,"Jasper County",82.3,116,1.9,80.4
MS-063,"Jefferson County",83.4,121,2.2,81.2
MS-065,"Jefferson Davis County",81.6,95,0.9,80.7
MS-067,"Jones County",82.2,105,1.1,81.1
MS-069,"Kemper County",82.2,113,1.7,80.5
MS-071,"Lafayette County",83.4,121,2.8,80.6
MS-073,"Lamar County",81.8,99,0.9,80.9
MS-075,"Lauderdale County",82.4,118,2.1,80.3
MS-077,"Lawrence County",81.9,95,0.9,81
MS-079,"Leake County",82.4,120,2.0,80.4
MS-081,"Lee County",84.2,123,3.5,80.7
MS-083,"Leflore County",83.9,120,2.3,81.6
MS-085,"Lincoln County",81.7,97,1.0,80.7
MS-087,"Lowndes County",83.8,123,2.8,81
MS-089,"Madison County",82.9,115,1.7,81.2
MS-091,"Marion County",81.9,92,0.7,81.2
MS-093,"Marshall County",83.5,123,3.2,80.3
MS-095,"Monroe County",83.9,123,3.1,80.8
MS-097,"Montgomery County",83.5,126,3.3,80.2
MS-099,"Neshoba County",82.2,122,2.1,80.1
MS-101,"Newton County",82.4,123,2.2,80.2
MS-103,"Noxubee County",83.1,120,2.2,80.9
MS-105,"Oktibbeha County",83.8,126,3.3,80.5
MS-107,"Panola County",83.9,120,2.6,81.3
MS-109,"Pearl River County",82.2,115,1.6,80.6
MS-111,"Perry County",82.1,101,1.1,81
MS-113,"Pike County",81.6,97,0.9,80.7
MS-115,"Pontotoc County",83.8,124,3.4,80.4
MS-117,"Prentiss County",83.0,120,3.1,79.9
MS-119,"Quitman County",83.5,113,1.8,81.7
MS-121,"Rankin County",82.4,110,1.5,80.9
MS-123,"Scott County",82.1,113,1.8,80.3
MS-125,"Sharkey County",84.2,123,2.5,81.7
MS-127,"Simpson County",82.0,107,1.2,80.8
MS-129,"Smith County",82.1,111,1.6,80.5
MS-131,"Stone County",82.1,114,1.5,80.6
MS-133,"Sunflower County",83.2,110,1.3,81.9
MS-135,"Tallahatchie County",83.4,113,1.8,81.6
MS-137,"Tate County",84.4,123,3.2,81.2
MS-139,"Tippah County",83.0,124,3.5,79.5
MS-141,"Tishomingo County",81.9,120,2.6,79.3
MS-143,"Tunica County",84.9,123,3.3,81.6
MS-145,"Union County",83.6,123,3.3,80.3
MS-147,"Walthall County",81.6,95,0.8,80.8
MS-149,"Warren County",83.9,123,2.4,81.5
MS-151,"Washington County",83.9,118,1.9,82
MS-153,"Wayne County",82.1,106,1.2,80.9
MS-155,"Webster County",83.4,126,3.3,80.1
MS-157,"Wilkinson County",82.9,119,1.8,81.1
MS-159,"Winston County",82.8,126,2.9,79.9
MS-161,"Yalobusha County",83.5,122,2.6,80.9
MS-163,"Yazoo County",83.6,121,2.0,81.6
MO-001,"Adair County",75.5,55,-0.7,76.2
MO-003,"Andrew County",76.4,49,-0.9,77.3
MO-005,"Atchison County",76.2,48,-0.9,77.1
MO-007,"Audrain County",77.9,85,0.5,77.4
MO-009,"Barry County",82.3,121,4.8,77.5
MO-011,"Barton County",83.2,120,3.8,79.4
MO-013,"Bates County",80.3,95,1.2,79.1
MO-015,"Benton County",79.7,99,1.5,78.2
MO-017,"Bollinger County",80.3,108,2.1,78.2
MO-019,"Boone County",79.5,104,1.6,77.9
MO-021,"Buchanan County",77.0,53,-0.7,77.7
MO-023,"Butler County",81.8,111,2.2,79.6
MO-025,"Caldwell County",76.4,54,-0.6,77
MO-027,"Callaway County",80.0,109,2.1,77.9
MO-029,"Camden County",81.8,119,3.7,78.1
MO-031,"Cape Girardeau County",80.8,113,2.6,78.2
MO-033,"Carroll County",77.6,58,-0.4,78
MO-035,"Carter County",80.7,115,3.0,77.7
MO-037,"Cass County",79.8,103,1.7,78.1
MO-039,"Cedar County",83.0,121,4.0,79
MO-041,"Chariton County",77.9,61,0.0,77.9
MO-043,"Christian County",81.9,121,4.9,77
MO-045,"Clark County",75.6,47,-1.2,76.8
MO-047,"Clay County",78.0,74,0.2,77.8
MO-049,"Clinton County",76.8,60,-0.1,76.9
MO-051,"Cole County",80.9,113,2.6,78.3
MO-053,"Cooper County",79.4,105,1.6,77.8
MO-055,"Crawford County",80.1,119,3.6,76.5
MO-057,"Dade County",83.3,121,4.7,78.6
MO-059,"Dallas County",82.0,121,4.4,77.6
MO-061,"Daviess County",76.4,54,-0.4,76.8
MO-063,"DeKalb County",76.4,56,-0.4,76.8
MO-065,"Dent County",80.9,122,4.4,76.5
MO-067,"Douglas County",81.6,121,4.7,76.9
MO-069,"Dunklin County",82.8,111,2.3,80.5
MO-071,"Franklin County",80.0,114,2.7,77.3
MO-073,"Gasconade County",80.2,116,3.0,77.2
MO-075,"Gentry County",76.4,61,-0.2,76.6
MO-077,"Greene County",82.2,121,5.0,77.2
MO-079,"Grundy County",76.1,48,-0.9,77
MO-081,"Harrison County",76.2,73,0.1,76.1
MO-083,"Henry County",80.0,97,1.2,78.8
MO-085,"Hickory County",81.2,116,3.0,78.2
MO-087,"Holt County",76.7,46,-1.0,77.7
MO-089,"Howard County",78.8,92,1.0,77.8
MO-091,"Howell County",82.1,124,5.3,76.8
MO-093,"Iron County",78.8,114,2.5,76.3
MO-095,"Jackson County",79.0,93,1.0,78
MO-097,"Jasper County",84.1,121,5.0,79.1
MO-099,"Jefferson County",80.5,113,2.5,78
MO-101,"Johnson County",79.6,103,1.7,77.9
MO-103,"Knox County",75.8,56,-0.7,76.5
MO-105,"Laclede County",82.0,121,4.6,77.4
MO-107,"Lafayette County",78.9,90,1.0,77.9
MO-109,"Lawrence County",82.4,121,4.7,77.7
MO-111,"Lewis County",76.0,45,-1.2,77.2
MO-113,"Lincoln County",78.6,101,1.3,77.3
MO-115,"Linn County",76.2,47,-1.2,77.4
MO-117,"Livingston County",76.4,45,-1.2,77.6
MO-119,"McDonald County",83.7,122,5.1,78.6
MO-121,"Macon County",76.4,57,-0.6,77
MO-123,"Madison County",79.0,106,1.8,77.2
MO-125,"Maries County",81.4,121,3.8,77.6
MO-127,"Marion County",77.0,68,-0.5,77.5
MO-129,"Mercer County",75.3,47,-0.9,76.2
MO-131,"Miller County",81.6,119,3.6,78
MO-133,"Mississippi County",81.6,111,2.2,79.4
MO-135,"Moniteau County",80.2,111,2.3,77.9
MO-137,"Monroe County",76.9,61,-0.5,77.4
MO-139,"Montgomery County",78.6,101,1.4,77.2
MO-141,"Morgan County",79.9,109,2.3,77.6
MO-143,"New Madrid County",82.2,108,2.1,80.1
MO-145,"Newton County",83.7,121,5.2,78.5
MO-147,"Nodaway County",76.1,59,-0.4,76.5
MO-149,"Oregon County",82.4,125,4.9,77.5
MO-151,"Osage County",81.0,117,3.1,77.9
MO-153,"Ozark County",82.5,121,4.9,77.6
MO-155,"Pemiscot County",82.9,113,2.4,80.5
MO-157,"Perry County",79.9,108,2.3,77.6
MO-159,"Pettis County",79.2,96,1.3,77.9
MO-161,"Phelps County",81.7,121,4.4,77.3
MO-163,"Pike County",77.4,83,0.3,77.1
MO-165,"Platte County",78.4,78,0.5,77.9
MO-167,"Polk County",82.6,121,4.8,77.8
MO-169,"Pulaski County",82.4,121,4.8,77.6
MO-171,"Putnam County",74.9,39,-1.3,76.2
MO-173,"Ralls County",77.4,75,0.1,77.3
MO-175,"Randolph County",77.6,76,0.2,77.4
MO-177,"Ray County",77.7,69,0.0,77.7
MO-179,"Reynolds County",79.6,115,3.0,76.6
MO-181,"Ripley County",81.8,118,3.1,78.7
MO-183,"St. Charles County",80.0,108,1.8,78.2
MO-185,"St. Clair County",81.1,110,2.0,79.1
MO-186,"Ste. Genevieve County",79.9,111,2.3,77.6
MO-187,"St. Francois County",79.1,114,2.4,76.7
MO-189,"St. Louis County",80.4,106,1.8,78.6
MO-195,"Saline County",78.8,90,0.8,78
MO-197,"Schuyler County",75.2,54,-0.8,76
MO-199,"Scotland County",75.6,60,-0.6,76.2
MO-201,"Scott County",81.6,113,2.4,79.2
MO-203,"Shannon County",81.8,123,4.8,77
MO-205,"Shelby County",76.1,53,-0.8,76.9
MO-207,"Stoddard County",81.8,109,2.1,79.7
MO-209,"Stone County",82.6,121,4.9,77.7
MO-211,"Sullivan County",75.3,41,-1.3,76.6
MO-213,"Taney County",83.1,121,5.1,78
MO-215,"Texas County",81.6,122,4.9,76.7
MO-217,"Vernon County",81.7,111,2.2,79.5
MO-219,"Warren County",79.4,111,2.3,77.1
MO-221,"Washington County",79.7,117,3.1,76.6
MO-223,"Wayne County",79.9,105,1.7,78.2
MO-225,"Webster County",81.2,121,4.8,76.4
MO-227,"Worth County",76.2,77,0.4,75.8
MO-229,"Wright County",81.3,121,4.7,76.6
MO-510,"St. Louis City",80.6,104,1.7,78.9
MT-001,"Beaverhead County",63.0,119,3.8,59.2
MT-003,"Big Horn County",72.9,115,3.8,69.1
MT-005,"Blaine County",70.7,112,3.3,67.4
MT-007,"Broadwater County",68.2,117,3.6,64.6
MT-009,"Carbon County",68.9,118,4.0,64.9
MT-011,"Carter County",72.7,96,2.6,70.1
MT-013,"Cascade County",68.4,115,3.3,65.1
MT-015,"Chouteau County",71.4,117,3.7,67.7
MT-017,"Custer County",74.0,93,2.1,71.9
MT-019,"Daniels County",68.7,93,2.3,66.4
MT-021,"Dawson County",72.0,90,1.8,70.2
MT-023,"Deer Lodge County",62.2,117,3.9,58.3
MT-025,"Fallon County",72.0,84,1.5,70.5
MT-027,"Fergus County",70.1,111,2.9,67.2
MT-029,"Flathead County",63.9,115,4.0,59.9
MT-031,"Gallatin County",65.1,120,4.0,61.1
MT-033,"Garfield County",73.7,109,3.4,70.3
MT-035,"Glacier County",63.8,119,4.1,59.7
MT-037,"Golden Valley County",70.3,110,3.1,67.2
MT-039,"Granite County",63.0,117,3.9,59.1
MT-041,"Hill County",70.4,117,3.5,66.9
MT-043,"Jefferson County",66.3,120,4.3,62
MT-045,"Judith Basin County",66.3,114,3.2,63.1
MT-047,"Lake County",68.4,119,4.2,64.2
MT-049,"Lewis and Clark County",65.3,119,3.6,61.7
MT-051,"Liberty County",69.7,119,3.7,66
MT-053,"Lincoln County",65.6,120,4.3,61.3
MT-055,"McCone County",72.3,95,2.4,69.9
MT-057,"Madison County",64.4,116,3.3,61.1
MT-059,"Meagher County",64.4,119,3.8,60.6
MT-061,"Mineral County",66.6,119,4.4,62.2
