May 2023 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 129 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-223,"Trimble County",63,48,-0.625,63.6
KY-225,"Union County",67.2,79,1.134,66.1
KY-227,"Warren County",66.3,61,0.228,66.1
KY-229,"Washington County",63.6,52,-0.319,63.9
KY-231,"Wayne County",63.4,51,-0.577,64
KY-233,"Webster County",67.4,80,1.348,66.1
KY-235,"Whitley County",63.2,50,-0.779,64
KY-237,"Wolfe County",62.3,39,-1.645,63.9
KY-239,"Woodford County",62.9,53,-0.544,63.4
LA-001,"Acadia Parish",76,93,0.975,75
LA-003,"Allen Parish",75.2,90,0.989,74.2
LA-005,"Ascension Parish",76.9,115,2.545,74.4
LA-007,"Assumption Parish",76.9,112,2.288,74.6
LA-009,"Avoyelles Parish",74.9,89,0.964,73.9
LA-011,"Beauregard Parish",75.1,101,1.514,73.6
LA-013,"Bienville Parish",73.1,96,1.575,71.5
LA-015,"Bossier Parish",73.1,88,1.251,71.8
LA-017,"Caddo Parish",73.3,86,1.081,72.2
LA-019,"Calcasieu Parish",76.2,107,1.794,74.4
LA-021,"Caldwell Parish",74.1,97,1.796,72.3
LA-023,"Cameron Parish",76.6,105,1.684,74.9
LA-025,"Catahoula Parish",74.8,98,1.624,73.2
LA-027,"Claiborne Parish",72.4,94,1.427,71
LA-029,"Concordia Parish",74.8,98,1.477,73.3
LA-031,"De Soto Parish",73.3,87,1.034,72.3
LA-033,"East Baton Rouge Parish",76.8,115,2.809,74
LA-035,"East Carroll Parish",73.8,96,1.684,72.1
LA-037,"East Feliciana Parish",75.5,112,2.276,73.2
LA-039,"Evangeline Parish",75.1,83,0.743,74.4
LA-041,"Franklin Parish",74.9,108,2.325,72.6
LA-043,"Grant Parish",74.2,92,1.172,73
LA-045,"Iberia Parish",76.8,111,1.945,74.9
LA-047,"Iberville Parish",76.8,113,2.377,74.4
LA-049,"Jackson Parish",73,96,1.553,71.4
LA-051,"Jefferson Parish",77.8,115,2.78,75
LA-053,"Jefferson Davis Parish",76,94,0.983,75
LA-055,"Lafayette Parish",76.3,102,1.483,74.8
LA-057,"Lafourche Parish",77.6,114,2.52,75.1
LA-059,"La Salle Parish",74.4,95,1.43,73
LA-061,"Lincoln Parish",72.6,96,1.535,71.1
LA-063,"Livingston Parish",76.5,115,2.6,73.9
LA-065,"Madison Parish",74.3,98,1.924,72.4
LA-067,"Morehouse Parish",73.2,96,1.528,71.7
LA-069,"Natchitoches Parish",74.1,94,1.366,72.7
LA-071,"Orleans Parish",77.4,117,2.915,74.5
LA-073,"Ouachita Parish",73.2,92,1.328,71.9
LA-075,"Plaquemines Parish",77.7,119,2.818,74.9
LA-077,"Pointe Coupee Parish",76.2,113,2.065,74.1
LA-079,"Rapides Parish",74.6,89,0.969,73.6
LA-081,"Red River Parish",73.5,91,1.271,72.2
LA-083,"Richland Parish",74.1,98,1.828,72.3
LA-085,"Sabine Parish",73.7,94,1.388,72.3
LA-087,"St. Bernard Parish",77.4,117,2.92,74.5
LA-089,"St. Charles Parish",77.5,114,2.553,74.9
LA-091,"St. Helena Parish",74.8,102,1.921,72.9
LA-093,"St. James Parish",77,114,2.332,74.7
LA-095,"St. John the Baptist Parish",77.1,113,2.439,74.7
LA-097,"St. Landry Parish",75.5,94,1.119,74.4
LA-099,"St. Martin Parish",76.6,111,1.947,74.7
LA-101,"St. Mary Parish",77,113,2.25,74.8
LA-103,"St. Tammany Parish",76.2,114,2.675,73.5
LA-105,"Tangipahoa Parish",75.4,109,2.166,73.2
LA-107,"Tensas Parish",74.6,100,1.833,72.8
LA-109,"Terrebonne Parish",77.4,113,2.349,75.1
LA-111,"Union Parish",72.6,92,1.39,71.2
LA-113,"Vermilion Parish",76.6,102,1.46,75.1
LA-115,"Vernon Parish",74.3,99,1.459,72.8
LA-117,"Washington Parish",74.7,104,1.851,72.8
LA-119,"Webster Parish",72.8,88,1.255,71.5
LA-121,"West Baton Rouge Parish",76.9,114,2.575,74.3
LA-123,"West Carroll Parish",73.7,98,1.733,72
LA-125,"West Feliciana Parish",75.8,113,2.163,73.6
LA-127,"Winn Parish",73.7,95,1.478,72.2
ME-001,"Androscoggin County",54.6,90,1.703,52.9
ME-003,"Aroostook County",50.2,82,0.919,49.3
ME-005,"Cumberland County",55.1,97,1.988,53.1
ME-007,"Franklin County",49.1,66,0.284,48.8
ME-009,"Hancock County",53.4,95,1.581,51.8
ME-011,"Kennebec County",54.2,85,1.32,52.9
ME-013,"Knox County",53.1,101,1.859,51.2
ME-015,"Lincoln County",53.8,98,1.827,52
ME-017,"Oxford County",51.6,71,0.725,50.9
ME-019,"Penobscot County",52.6,81,0.856,51.7
ME-021,"Piscataquis County",50.3,80,0.802,49.5
ME-023,"Sagadahoc County",54.4,97,1.915,52.5
ME-025,"Somerset County",50,72,0.526,49.5
ME-027,"Waldo County",53.4,90,1.427,52
ME-029,"Washington County",52.1,93,1.215,50.9
ME-031,"York County",55.5,94,1.657,53.8
MD-001,"Allegany County",58.1,23,-2.561,60.7
MD-003,"Anne Arundel County",63.1,48,-0.766,63.9
MD-005,"Baltimore County",61,45,-0.968,62
MD-009,"Calvert County",62.7,45,-1.067,63.8
MD-011,"Caroline County",62.8,58,-0.14,62.9
MD-013,"Carroll County",59.5,37,-1.33,60.8
MD-015,"Cecil County",61.3,52,-0.712,62
MD-017,"Charles County",63,43,-1.125,64.1
MD-019,"Dorchester County",63.5,57,-0.142,63.6
MD-021,"Frederick County",59.8,29,-1.767,61.6
MD-023,"Garrett County",54.3,31,-2.063,56.4
MD-025,"Harford County",60.8,36,-1.429,62.2
MD-027,"Howard County",60.9,45,-0.906,61.8
MD-029,"Kent County",62.1,49,-0.875,63
MD-031,"Montgomery County",61,39,-1.268,62.3
MD-033,"Prince George's County",62.5,44,-1.085,63.6
MD-035,"Queen Anne's County",62.5,53,-0.606,63.1
MD-037,"St. Mary's County",63.3,52,-0.68,64
MD-039,"Somerset County",63.4,58,-0.191,63.6
MD-041,"Talbot County",63.1,54,-0.556,63.7
MD-043,"Washington County",59.2,25,-2.155,61.4
MD-045,"Wicomico County",62.7,55,-0.322,63
MD-047,"Worcester County",62,50,-0.46,62.5
MD-510,"Baltimore City",63,54,-0.539,63.5
MD-511,"Washington, D.C.",62.8,43,-0.97,63.8
MA-001,"Barnstable County",55.4,82,1.034,54.4
MA-003,"Berkshire County",54,56,-0.06,54.1
MA-005,"Bristol County",57.1,70,0.636,56.5
MA-007,"Dukes County",55.3,67,0.391,54.9
MA-009,"Essex County",56.6,79,1.017,55.6
MA-011,"Franklin County",55.3,56,-0.17,55.5
MA-013,"Hampden County",56.3,57,-0.334,56.6
MA-015,"Hampshire County",55.8,50,-0.586,56.4
MA-017,"Middlesex County",57.9,80,1.211,56.7
MA-019,"Nantucket County",53.2,68,0.551,52.6
MA-021,"Norfolk County",58.2,89,1.584,56.6
MA-023,"Plymouth County",57.7,92,1.6,56.1
MA-025,"Suffolk County",58.4,97,2.071,56.3
MA-027,"Worcester County",56.4,75,0.792,55.6
MI-001,"Alcona County",52.1,71,0.535,51.6
MI-003,"Alger County",51,88,1.482,49.5
MI-005,"Allegan County",57.9,73,0.657,57.2
MI-007,"Alpena County",52.9,84,1.403,51.5
MI-009,"Antrim County",55,92,2.895,52.1
MI-011,"Arenac County",54.8,76,0.879,53.9
MI-013,"Baraga County",52,93,2.672,49.3
MI-015,"Barry County",57.5,68,0.419,57.1
MI-017,"Bay County",56.3,76,0.879,55.4
MI-019,"Benzie County",54.7,100,3.431,51.3
MI-021,"Berrien County",59,81,1.175,57.8
MI-023,"Branch County",58.5,73,0.976,57.5
MI-025,"Calhoun County",58,73,0.928,57.1
MI-027,"Cass County",58.8,75,1.009,57.8
MI-029,"Charlevoix County",54.3,87,2.23,52.1
MI-031,"Cheboygan County",53.3,85,1.562,51.7
MI-033,"Chippewa County",52,100,2.76,49.2
MI-035,"Clare County",55.1,81,1.184,53.9
MI-037,"Clinton County",56.8,61,-0.012,56.8
MI-039,"Crawford County",54.7,86,2.256,52.4
MI-041,"Delta County",51.4,84,1.157,50.2
MI-043,"Dickinson County",53.2,89,2.182,51
MI-045,"Eaton County",57.3,66,0.38,56.9
MI-047,"Emmet County",53,89,2.176,50.8
MI-049,"Genesee County",56.8,64,0.43,56.4
MI-051,"Gladwin County",55.8,81,1.126,54.7
MI-053,"Gogebic County",53.1,94,2.579,50.5
MI-055,"Grand Traverse County",55.3,100,3.472,51.8
MI-057,"Gratiot County",56.1,60,-0.194,56.3
MI-059,"Hillsdale County",57.7,70,0.621,57.1
MI-061,"Houghton County",53.2,96,3,50.2
MI-063,"Huron County",54.1,73,0.704,53.4
MI-065,"Ingham County",56.8,63,0.233,56.6
MI-067,"Ionia County",56.7,66,0.102,56.6
MI-069,"Iosco County",53,72,0.519,52.5
MI-071,"Iron County",52.3,90,2.255,50
MI-073,"Isabella County",55.5,66,0.354,55.1
MI-075,"Jackson County",56.9,62,0.202,56.7
MI-077,"Kalamazoo County",58.6,77,1.03,57.6
MI-079,"Kalkaska County",55,91,2.686,52.3
MI-081,"Kent County",57.3,74,0.948,56.4
MI-083,"Keweenaw County",51.2,101,2.961,48.2
MI-085,"Lake County",55.6,81,1.47,54.1
MI-087,"Lapeer County",56.4,67,0.525,55.9
MI-089,"Leelanau County",53.9,97,3.282,50.6
MI-091,"Lenawee County",58.7,70,0.893,57.8
MI-093,"Livingston County",56.8,70,0.691,56.1
MI-095,"Luce County",51.1,94,2.135,49
MI-097,"Mackinac County",51.5,91,2.079,49.4
MI-099,"Macomb County",58.2,77,1.323,56.9
MI-101,"Manistee County",55,89,2.368,52.6
MI-103,"Marquette County",51.8,92,2.244,49.6
MI-105,"Mason County",55.1,85,1.706,53.4
MI-107,"Mecosta County",55.3,73,0.675,54.6
MI-109,"Menominee County",53.3,88,1.335,52
MI-111,"Midland County",56.6,71,0.725,55.9
MI-113,"Missaukee County",54.4,83,1.608,52.8
MI-115,"Monroe County",59.4,74,1.064,58.3
MI-117,"Montcalm County",55.6,67,0.119,55.5
MI-119,"Montmorency County",53.8,84,1.587,52.2
MI-121,"Muskegon County",58.4,99,3.1,55.3
MI-123,"Newaygo County",56.9,88,1.903,55
MI-125,"Oakland County",57.3,73,0.841,56.5
MI-127,"Oceana County",56.7,95,2.588,54.1
MI-129,"Ogemaw County",54.1,81,1.093,53
MI-131,"Ontonagon County",53.5,94,2.827,50.7
MI-133,"Osceola County",54.7,78,1.197,53.5
MI-135,"Oscoda County",53.7,82,1.446,52.3
MI-137,"Otsego County",54.4,93,2.496,51.9
MI-139,"Ottawa County",58.2,85,1.79,56.4
MI-141,"Presque Isle County",52.8,80,1.235,51.6
MI-143,"Roscommon County",54.7,85,1.683,53
MI-145,"Saginaw County",56.9,65,0.409,56.5
MI-147,"St. Clair County",57.1,75,1.088,56
MI-149,"St. Joseph County",59.1,78,1.085,58
MI-151,"Sanilac County",55.1,68,0.515,54.6
MI-153,"Schoolcraft County",51.3,83,1.047,50.3
MI-155,"Shiawassee County",56.5,58,-0.135,56.6
MI-157,"Tuscola County",55.9,61,0.323,55.6
MI-159,"Van Buren County",58.1,71,0.539,57.6
MI-161,"Washtenaw County",57.5,72,0.828,56.7
MI-163,"Wayne County",58.8,77,1.161,57.6
MI-165,"Wexford County",54.8,87,2.216,52.6
MN-001,"Aitkin County",56.7,116,4.405,52.3
MN-003,"Anoka County",61.6,119,4.597,57
MN-005,"Becker County",59.1,123,5.506,53.6
MN-007,"Beltrami County",58.5,125,6.371,52.1
MN-009,"Benton County",61,124,5.735,55.3
MN-011,"Big Stone County",63,125,6.518,56.5
MN-013,"Blue Earth County",62,111,3.808,58.2
MN-015,"Brown County",62.6,113,4.42,58.2
MN-017,"Carlton County",54,103,2.782,51.2
MN-019,"Carver County",62.1,114,4.487,57.6
MN-021,"Cass County",58.3,122,5.414,52.9
MN-023,"Chippewa County",62.7,120,5.477,57.2
MN-025,"Chisago County",61,120,4.817,56.2
MN-027,"Clay County",60.6,120,5.282,55.3
MN-029,"Clearwater County",58.5,124,5.99,52.5
MN-031,"Cook County",49.5,95,1.889,47.6
MN-033,"Cottonwood County",62.2,118,4.879,57.3
MN-035,"Crow Wing County",58.8,123,5.264,53.5
MN-037,"Dakota County",61.9,112,4.083,57.8
MN-039,"Dodge County",60,108,3.814,56.2
MN-041,"Douglas County",61,125,6.348,54.7
MN-043,"Faribault County",61.9,110,3.771,58.1
MN-045,"Fillmore County",58.9,96,2.466,56.4
MN-047,"Freeborn County",61.2,112,3.999,57.2
MN-049,"Goodhue County",60.5,107,3.43,57.1
MN-051,"Grant County",62.4,125,6.715,55.7
MN-053,"Hennepin County",62.2,118,4.659,57.5
MN-055,"Houston County",59.5,92,1.91,57.6
MN-057,"Hubbard County",58.8,124,6.066,52.7
MN-059,"Isanti County",60.8,122,4.883,55.9
MN-061,"Itasca County",56.9,120,5.321,51.6
MN-063,"Jackson County",62.2,117,4.834,57.4
MN-065,"Kanabec County",58.7,119,4.418,54.3
MN-067,"Kandiyohi County",61.7,120,5.353,56.3
MN-069,"Kittson County",60.7,127,7.802,52.9
MN-071,"Koochiching County",57.8,126,6.541,51.3
MN-073,"Lac qui Parle County",63,123,5.842,57.2
MN-075,"Lake County",51.4,98,2.368,49
MN-077,"Lake of the Woods County",58.7,128,7.192,51.5
MN-079,"Le Sueur County",62,112,4.154,57.8
MN-081,"Lincoln County",61.4,118,5.223,56.2
MN-083,"Lyon County",62.3,117,4.916,57.4
MN-085,"McLeod County",61.9,115,4.611,57.3
MN-087,"Mahnomen County",59.1,125,5.772,53.3
MN-089,"Marshall County",60.2,125,6.838,53.4
MN-091,"Martin County",62,112,4.094,57.9
MN-093,"Meeker County",61.5,120,5.145,56.4
MN-095,"Mille Lacs County",59.6,124,5.186,54.4
MN-097,"Morrison County",60,124,5.342,54.7
MN-099,"Mower County",60,108,3.774,56.2
MN-101,"Murray County",61.9,119,5.203,56.7
MN-103,"Nicollet County",62.2,112,4.083,58.1
MN-105,"Nobles County",62.4,120,5.27,57.1
MN-107,"Norman County",60.6,121,5.569,55
MN-109,"Olmsted County",59.7,106,3.521,56.2
MN-111,"Otter Tail County",60.4,124,5.738,54.7
MN-113,"Pennington County",59.6,124,5.991,53.6
MN-115,"Pine County",57,115,3.829,53.2
MN-117,"Pipestone County",62.1,120,5.644,56.5
MN-119,"Polk County",60.6,125,6.264,54.3
MN-121,"Pope County",61.7,125,6.4,55.3
MN-123,"Ramsey County",61.9,115,4.177,57.7
MN-125,"Red Lake County",59.8,122,5.787,54
MN-127,"Redwood County",62.6,115,4.597,58
MN-129,"Renville County",62.4,115,4.756,57.6
MN-131,"Rice County",61.3,109,3.905,57.4
MN-133,"Rock County",63.1,120,5.625,57.5
MN-135,"Roseau County",59.1,128,7.159,51.9
MN-137,"St. Louis County",54.7,116,4.202,50.5
MN-139,"Scott County",62.3,112,4.298,58
MN-141,"Sherburne County",61.7,124,5.568,56.1
MN-143,"Sibley County",62.2,114,4.39,57.8
MN-145,"Stearns County",61,122,5.523,55.5
MN-147,"Steele County",60.9,112,4.032,56.9
MN-149,"Stevens County",62.7,125,6.713,56
MN-151,"Swift County",62.7,124,6.204,56.5
MN-153,"Todd County",60,124,5.509,54.5
MN-155,"Traverse County",62.9,125,6.62,56.3
MN-157,"Wabasha County",60,102,2.973,57
MN-159,"Wadena County",59.4,124,5.605,53.8
MN-161,"Waseca County",61.6,113,4.109,57.5
MN-163,"Washington County",61.6,115,4.211,57.4
MN-165,"Watonwan County",62.4,113,4.322,58.1
MN-167,"Wilkin County",62.1,125,6.27,55.8
MN-169,"Winona County",59.6,99,2.719,56.9
MN-171,"Wright County",61.9,123,5.234,56.7
MN-173,"Yellow Medicine County",62.7,119,5.141,57.6
MS-001,"Adams County",74.2,97,1.482,72.7
MS-003,"Alcorn County",69.3,77,0.888,68.4
MS-005,"Amite County",73.5,93,1.12,72.4
MS-007,"Attala County",71.5,87,1.24,70.3
MS-009,"Benton County",69.3,74,0.604,68.7
MS-011,"Bolivar County",72.4,81,0.984,71.4
MS-013,"Calhoun County",71,80,0.901,70.1
MS-015,"Carroll County",72.2,92,1.646,70.6
MS-017,"Chickasaw County",71.7,91,1.498,70.2
MS-019,"Choctaw County",70.8,82,0.957,69.8
MS-021,"Claiborne County",73.8,92,1.364,72.4
MS-023,"Clarke County",72.4,81,0.882,71.5
MS-025,"Clay County",71.9,90,1.285,70.6
MS-027,"Coahoma County",71.7,73,0.743,71
MS-029,"Copiah County",73.1,89,1.017,72.1
MS-031,"Covington County",72.5,75,0.558,71.9
MS-033,"DeSoto County",71.3,79,0.986,70.3
MS-035,"Forrest County",73.3,80,0.707,72.6
MS-037,"Franklin County",73.2,88,0.923,72.3
MS-039,"George County",74,94,1.121,72.9
MS-041,"Greene County",73.1,72,0.408,72.7
MS-043,"Grenada County",71.6,79,0.99,70.6
MS-045,"Hancock County",75.7,115,2.68,73
MS-047,"Harrison County",75.2,111,2.236,73
MS-049,"Hinds County",73.5,93,1.47,72
MS-051,"Holmes County",73,96,1.661,71.3
MS-053,"Humphreys County",73.7,94,1.596,72.1
MS-055,"Issaquena County",73.8,96,1.652,72.1
MS-057,"Itawamba County",71.1,91,1.628,69.5
MS-059,"Jackson County",74.8,103,1.719,73.1
MS-061,"Jasper County",72.1,77,0.798,71.3
MS-063,"Jefferson County",73.6,90,1.227,72.4
MS-065,"Jefferson Davis County",72.9,83,0.85,72.1
MS-067,"Jones County",72.2,61,0.012,72.2
MS-069,"Kemper County",71.6,78,0.814,70.8
MS-071,"Lafayette County",70.7,78,0.822,69.9
MS-073,"Lamar County",73.4,87,0.886,72.5
MS-075,"Lauderdale County",72.3,90,1.333,71
MS-077,"Lawrence County",73.3,87,0.98,72.3
MS-079,"Leake County",72.1,95,1.539,70.6
MS-081,"Lee County",71.9,95,2.009,69.9
MS-083,"Leflore County",73.4,97,1.915,71.5
MS-085,"Lincoln County",72.8,82,0.698,72.1
MS-087,"Lowndes County",72,88,1.141,70.9
MS-089,"Madison County",73.1,91,1.399,71.7
MS-091,"Marion County",73.8,89,1.008,72.8
MS-093,"Marshall County",70,74,0.611,69.4
MS-095,"Monroe County",71.8,92,1.474,70.3
MS-097,"Montgomery County",70.6,69,0.514,70.1
MS-099,"Neshoba County",71.9,96,1.668,70.2
MS-101,"Newton County",72.3,98,1.644,70.7
MS-103,"Noxubee County",71.8,81,0.892,70.9
MS-105,"Oktibbeha County",71.8,87,1.274,70.5
MS-107,"Panola County",71.3,77,0.831,70.5
MS-109,"Pearl River County",74.7,109,2.073,72.6
MS-111,"Perry County",73.2,76,0.566,72.6
MS-113,"Pike County",73.2,83,0.841,72.4
MS-115,"Pontotoc County",71.3,90,1.563,69.7
MS-117,"Prentiss County",70.5,88,1.457,69
MS-119,"Quitman County",71.8,76,0.807,71
MS-121,"Rankin County",72.8,91,1.294,71.5
MS-123,"Scott County",72.3,94,1.547,70.8
MS-125,"Sharkey County",73.8,94,1.612,72.2
MS-127,"Simpson County",72.7,87,0.999,71.7
MS-129,"Smith County",72.2,79,0.865,71.3
MS-131,"Stone County",74.2,102,1.568,72.6
MS-133,"Sunflower County",73,88,1.318,71.7
MS-135,"Tallahatchie County",72.2,82,1.115,71.1
MS-137,"Tate County",71.2,78,0.844,70.4
MS-139,"Tippah County",69.5,78,0.854,68.6
MS-141,"Tishomingo County",69.3,77,0.932,68.4
MS-143,"Tunica County",71.9,81,1.185,70.7
MS-145,"Union County",70.8,88,1.369,69.4
MS-147,"Walthall County",73.6,95,1.095,72.5
MS-149,"Warren County",73.9,94,1.613,72.3
MS-151,"Washington County",73.5,91,1.511,72
MS-153,"Wayne County",72.3,70,0.172,72.1
MS-155,"Webster County",70.7,75,0.731,70
MS-157,"Wilkinson County",74.6,99,1.6,73
MS-159,"Winston County",71.4,89,1.332,70.1
MS-161,"Yalobusha County",71.1,77,0.837,70.3
MS-163,"Yazoo County",73.6,95,1.487,72.1
MO-001,"Adair County",64.1,94,2.029,62.1
MO-003,"Andrew County",65.8,103,2.685,63.1
MO-005,"Atchison County",64.6,93,1.947,62.7
MO-007,"Audrain County",65.4,94,1.972,63.4
MO-009,"Barry County",65.4,73,0.729,64.7
MO-011,"Barton County",67,85,1.212,65.8
MO-013,"Bates County",66.7,89,1.587,65.1
MO-015,"Benton County",66.3,94,1.761,64.5
MO-017,"Bollinger County",66.3,76,0.664,65.6
MO-019,"Boone County",66.8,103,2.698,64.1
MO-021,"Buchanan County",65.6,97,2.054,63.5
MO-023,"Butler County",68.8,90,1.399,67.4
MO-025,"Caldwell County",64.7,91,1.752,62.9
MO-027,"Callaway County",66.8,102,2.601,64.2
MO-029,"Camden County",66.8,99,2.069,64.7
MO-031,"Cape Girardeau County",67.2,89,1.558,65.6
MO-033,"Carroll County",65.4,86,1.468,63.9
MO-035,"Carter County",66.2,84,1.029,65.2
MO-037,"Cass County",67,105,2.911,64.1
MO-039,"Cedar County",67.7,102,2.345,65.4
MO-041,"Chariton County",65.6,91,1.757,63.8
MO-043,"Christian County",65.3,88,1.327,64
MO-045,"Clark County",64.1,89,1.412,62.7
MO-047,"Clay County",66.2,98,2.512,63.7
MO-049,"Clinton County",64.8,96,2.034,62.8
MO-051,"Cole County",67.6,104,2.73,64.9
MO-053,"Cooper County",66.8,106,2.78,64
MO-055,"Crawford County",65.4,96,1.898,63.5
MO-057,"Dade County",67.1,98,1.934,65.2
MO-059,"Dallas County",65.8,91,1.575,64.2
MO-061,"Daviess County",65.1,97,2.253,62.8
MO-063,"DeKalb County",65.4,102,2.728,62.7
MO-065,"Dent County",65.4,94,1.705,63.7
MO-067,"Douglas County",65.9,94,1.837,64.1
MO-069,"Dunklin County",70.7,97,2.102,68.6
MO-071,"Franklin County",65.8,94,1.888,63.9
MO-073,"Gasconade County",65.9,97,2.111,63.8
MO-075,"Gentry County",65.8,106,3.501,62.3
MO-077,"Greene County",66,99,1.948,64.1
MO-079,"Grundy County",64.5,90,1.412,63.1
MO-081,"Harrison County",65,104,2.987,62
MO-083,"Henry County",67,95,1.962,65
MO-085,"Hickory County",66.3,95,1.63,64.7
MO-087,"Holt County",65.9,100,2.497,63.4
MO-089,"Howard County",66.4,99,2.592,63.8
MO-091,"Howell County",67.3,113,3.176,64.1
MO-093,"Iron County",64.4,80,0.915,63.5
MO-095,"Jackson County",67,102,2.992,64
MO-097,"Jasper County",67,86,1.215,65.8
MO-099,"Jefferson County",66.7,92,2.026,64.7
MO-101,"Johnson County",66.6,103,2.591,64
MO-103,"Knox County",64,92,1.722,62.3
MO-105,"Laclede County",65.7,89,1.536,64.2
MO-107,"Lafayette County",66.3,100,2.368,63.9
MO-109,"Lawrence County",66,93,1.445,64.6
MO-111,"Lewis County",64.3,87,1.252,63
MO-113,"Lincoln County",65.7,95,2.015,63.7
MO-115,"Linn County",64.6,86,1.314,63.3
MO-117,"Livingston County",64.9,88,1.351,63.5
MO-119,"McDonald County",66.4,74,0.753,65.6
MO-121,"Macon County",64.6,92,1.768,62.8
MO-123,"Madison County",65,74,0.577,64.4
MO-125,"Maries County",67.1,102,2.613,64.5
MO-127,"Marion County",65,90,1.594,63.4
MO-129,"Mercer County",63.6,90,1.47,62.1
MO-131,"Miller County",67.5,104,2.739,64.8
MO-133,"Mississippi County",69.1,90,1.826,67.3
MO-135,"Moniteau County",67.1,105,2.798,64.3
MO-137,"Monroe County",64.9,88,1.578,63.3
MO-139,"Montgomery County",65.5,94,1.928,63.6
MO-141,"Morgan County",66.6,103,2.517,64.1
MO-143,"New Madrid County",70.1,99,2.014,68.1
MO-145,"Newton County",66.5,80,1.061,65.4
MO-147,"Nodaway County",65,103,2.77,62.2
MO-149,"Oregon County",67.4,107,2.487,64.9
MO-151,"Osage County",67.1,102,2.531,64.6
MO-153,"Ozark County",66.6,96,1.811,64.8
MO-155,"Pemiscot County",70.7,98,2.032,68.7
MO-157,"Perry County",65.9,80,1.036,64.9
MO-159,"Pettis County",66.2,99,2.103,64.1
MO-161,"Phelps County",66.5,96,2.176,64.3
MO-163,"Pike County",65,90,1.658,63.3
MO-165,"Platte County",66.5,99,2.65,63.9
MO-167,"Polk County",66.8,99,2.349,64.5
MO-169,"Pulaski County",66.6,95,2.137,64.5
MO-171,"Putnam County",63.1,82,1.104,62
MO-173,"Ralls County",65.1,88,1.72,63.4
MO-175,"Randolph County",65.3,93,1.927,63.4
MO-177,"Ray County",65.6,93,1.958,63.6
MO-179,"Reynolds County",64.7,79,0.77,63.9
MO-181,"Ripley County",67.7,88,1.438,66.3
MO-183,"St. Charles County",66.8,99,2.155,64.6
MO-185,"St. Clair County",67.4,98,2.008,65.4
MO-186,"Ste. Genevieve County",65.7,79,1.074,64.6
MO-187,"St. Francois County",64.9,78,1.023,63.9
MO-189,"St. Louis County",67.4,97,2.326,65.1
MO-195,"Saline County",66.2,98,2.187,64
MO-197,"Schuyler County",63.7,92,1.868,61.8
MO-199,"Scotland County",64,91,1.899,62.1
MO-201,"Scott County",68.8,94,1.972,66.8
MO-203,"Shannon County",66.2,97,1.926,64.3
MO-205,"Shelby County",64.2,89,1.437,62.8
MO-207,"Stoddard County",69.2,93,1.654,67.5
MO-209,"Stone County",65.8,80,0.975,64.8
MO-211,"Sullivan County",63.8,86,1.259,62.5
MO-213,"Taney County",66.1,85,1.087,65
MO-215,"Texas County",65.7,92,1.833,63.9
MO-217,"Vernon County",66.8,85,1.137,65.7
MO-219,"Warren County",65.5,93,1.881,63.6
MO-221,"Washington County",65,86,1.475,63.5
MO-223,"Wayne County",66.2,73,0.523,65.7
MO-225,"Webster County",64.8,90,1.442,63.4
MO-227,"Worth County",65,106,3.409,61.6
MO-229,"Wright County",65.2,91,1.537,63.7
MO-510,"St. Louis City",68,104,2.571,65.4
MT-001,"Beaverhead County",48.9,124,5.495,43.4
MT-003,"Big Horn County",58.1,125,5.542,52.6
MT-005,"Blaine County",58.7,124,6.274,52.4
MT-007,"Broadwater County",55,125,5.589,49.4
MT-009,"Carbon County",54.4,125,5.58,48.8
MT-011,"Carter County",58.9,122,6.081,52.8
MT-013,"Cascade County",55.7,125,5.619,50.1
MT-015,"Chouteau County",59.4,125,6.7,52.7
MT-017,"Custer County",60.3,123,5.667,54.6
MT-019,"Daniels County",58.5,126,7.07,51.4
MT-021,"Dawson County",59.4,119,5.374,54
MT-023,"Deer Lodge County",49.4,125,6.087,43.3
MT-025,"Fallon County",59,120,5.61,53.4
MT-027,"Fergus County",57.2,124,5.429,51.8
MT-029,"Flathead County",53.6,128,7.342,46.3
MT-031,"Gallatin County",51.5,125,5.655,45.8
MT-033,"Garfield County",59.7,124,6.151,53.5
MT-035,"Glacier County",53.5,127,7.481,46
MT-037,"Golden Valley County",56,121,4.433,51.6
MT-039,"Granite County",51,127,6.64,44.4
MT-041,"Hill County",59,125,6.797,52.2
MT-043,"Jefferson County",53.1,125,6.668,46.4
MT-045,"Judith Basin County",53.6,124,5.479,48.1
MT-047,"Lake County",57.2,128,7.294,49.9
MT-049,"Lewis and Clark County",52.9,125,6.055,46.8
MT-051,"Liberty County",58.4,126,7.119,51.3
MT-053,"Lincoln County",55.9,128,8.047,47.9
MT-055,"McCone County",60.3,124,6.497,53.8
MT-057,"Madison County",50.5,124,5.109,45.4
MT-059,"Meagher County",51.8,125,6.228,45.6
MT-061,"Mineral County",55,129,7.28,47.7
MT-063,"Missoula County",54.3,129,7.082,47.2
MT-065,"Musselshell County",58.4,124,4.938,53.5
MT-067,"Park County",50.5,125,5.993,44.5
MT-069,"Petroleum County",60.2,126,5.779,54.4
MT-071,"Phillips County",59.9,125,6.076,53.8
