April 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
OH-143,"Sandusky County",47.7,54,-0.5,48.2
OH-145,"Scioto County",51.5,40,-1.0,52.5
OH-147,"Seneca County",47.8,57,-0.2,48
OH-149,"Shelby County",47.2,26,-1.9,49.1
OH-151,"Stark County",48.4,72,1.1,47.3
OH-153,"Summit County",48.4,72,1.3,47.1
OH-155,"Trumbull County",46.5,62,0.5,46
OH-157,"Tuscarawas County",48.8,59,0.1,48.7
OH-159,"Union County",47.9,36,-1.4,49.3
OH-161,"Van Wert County",47.1,33,-1.6,48.7
OH-163,"Vinton County",50.5,43,-0.7,51.2
OH-165,"Warren County",50.7,51,-0.6,51.3
OH-167,"Washington County",51.1,50,-0.4,51.5
OH-169,"Wayne County",47.4,58,-0.1,47.5
OH-171,"Williams County",45.8,39,-1.3,47.1
OH-173,"Wood County",48.6,67,0.3,48.3
OH-175,"Wyandot County",49.1,71,0.8,48.3
OK-001,"Adair County",58.1,55,-0.6,58.7
OK-003,"Alfalfa County",59.4,91,2.1,57.3
OK-005,"Atoka County",62.9,86,1.0,61.9
OK-007,"Beaver County",58.1,94,2.3,55.8
OK-009,"Beckham County",63.1,115,4.1,59
OK-011,"Blaine County",60.5,94,2.1,58.4
OK-013,"Bryan County",63.9,92,1.4,62.5
OK-015,"Caddo County",62.4,106,2.7,59.7
OK-017,"Canadian County",61.4,98,2.4,59
OK-019,"Carter County",63.9,99,1.5,62.4
OK-021,"Cherokee County",59.1,56,-0.5,59.6
OK-023,"Choctaw County",63.4,92,1.4,62
OK-025,"Cimarron County",53.9,74,0.8,53.1
OK-027,"Cleveland County",62.5,99,2.1,60.4
OK-029,"Coal County",62.8,85,0.9,61.9
OK-031,"Comanche County",63.9,106,2.8,61.1
OK-033,"Cotton County",65.2,107,2.9,62.3
OK-035,"Craig County",57.8,51,-0.7,58.5
OK-037,"Creek County",60.8,78,0.6,60.2
OK-039,"Custer County",61.5,107,3.1,58.4
OK-041,"Delaware County",58.2,55,-0.3,58.5
OK-043,"Dewey County",60.1,99,2.5,57.6
OK-045,"Ellis County",59.6,105,3.0,56.6
OK-047,"Garfield County",60.3,93,2.3,58
OK-049,"Garvin County",63.0,98,1.3,61.7
OK-051,"Grady County",62.7,104,2.4,60.3
OK-053,"Grant County",59.5,91,2.1,57.4
OK-055,"Greer County",64.0,112,3.8,60.2
OK-057,"Harmon County",64.6,113,3.9,60.7
OK-059,"Harper County",59.3,101,2.5,56.8
OK-061,"Haskell County",61.4,72,0.2,61.2
OK-063,"Hughes County",62.3,90,1.2,61.1
OK-065,"Jackson County",65.0,110,3.7,61.3
OK-067,"Jefferson County",65.1,105,2.2,62.9
OK-069,"Johnston County",63.1,88,1.1,62
OK-071,"Kay County",59.8,90,1.8,58
OK-073,"Kingfisher County",61.1,92,1.8,59.3
OK-075,"Kiowa County",63.6,107,3.4,60.2
OK-077,"Latimer County",61.7,79,0.8,60.9
OK-079,"Le Flore County",60.6,68,0.2,60.4
OK-081,"Lincoln County",62.1,94,1.6,60.5
OK-083,"Logan County",61.6,96,2.1,59.5
OK-085,"Love County",64.6,99,1.7,62.9
OK-087,"McClain County",62.7,102,2.1,60.6
OK-089,"McCurtain County",62.4,92,1.6,60.8
OK-091,"McIntosh County",61.6,73,0.4,61.2
OK-093,"Major County",59.8,92,1.8,58
OK-095,"Marshall County",63.8,90,1.2,62.6
OK-097,"Mayes County",58.9,52,-0.7,59.6
OK-099,"Murray County",63.1,95,1.3,61.8
OK-101,"Muskogee County",60.8,64,-0.1,60.9
OK-103,"Noble County",60.9,93,2.1,58.8
OK-105,"Nowata County",58.0,55,-0.6,58.6
OK-107,"Okfuskee County",61.6,83,0.8,60.8
OK-109,"Oklahoma County",62.1,99,2.2,59.9
OK-111,"Okmulgee County",60.9,70,0.0,60.9
OK-113,"Osage County",59.0,72,0.2,58.8
OK-115,"Ottawa County",58.2,71,0.1,58.1
OK-117,"Pawnee County",60.7,84,1.2,59.5
OK-119,"Payne County",61.6,94,1.9,59.7
OK-121,"Pittsburg County",62.3,82,0.9,61.4
OK-123,"Pontotoc County",62.5,90,1.2,61.3
OK-125,"Pottawatomie County",62.5,96,1.6,60.9
OK-127,"Pushmataha County",62.0,85,1.0,61
OK-129,"Roger Mills County",61.7,112,3.8,57.9
OK-131,"Rogers County",59.3,59,-0.3,59.6
OK-133,"Seminole County",62.2,93,1.2,61
OK-135,"Sequoyah County",60.2,60,-0.3,60.5
OK-137,"Stephens County",63.8,103,2.0,61.8
OK-139,"Texas County",57.2,100,2.3,54.9
OK-141,"Tillman County",65.3,107,3.4,61.9
OK-143,"Tulsa County",60.1,69,0.0,60.1
OK-145,"Wagoner County",60.2,58,-0.3,60.5
OK-147,"Washington County",58.6,66,-0.2,58.8
OK-149,"Washita County",62.4,107,3.3,59.1
OK-151,"Woods County",59.3,93,2.4,56.9
OK-153,"Woodward County",59.4,96,2.4,57
OR-001,"Baker County",38.1,6,-4.6,42.7
OR-003,"Benton County",45.8,10,-3.5,49.3
OR-005,"Clackamas County",41.1,11,-3.9,45
OR-007,"Clatsop County",44.1,18,-2.3,46.4
OR-009,"Columbia County",44.6,14,-3.1,47.7
OR-011,"Coos County",46.4,24,-1.8,48.2
OR-013,"Crook County",38.1,9,-4.1,42.2
OR-015,"Curry County",45.4,21,-2.4,47.8
OR-017,"Deschutes County",36.2,8,-4.4,40.6
OR-019,"Douglas County",43.3,13,-3.2,46.5
OR-021,"Gilliam County",43.6,7,-4.0,47.6
OR-023,"Grant County",36.4,11,-4.4,40.8
OR-025,"Harney County",38.9,21,-3.3,42.2
OR-027,"Hood River County",37.8,5,-4.3,42.1
OR-029,"Jackson County",42.0,12,-3.6,45.6
OR-031,"Jefferson County",39.7,8,-4.3,44
OR-033,"Josephine County",42.8,14,-3.1,45.9
OR-035,"Klamath County",37.0,20,-3.1,40.1
OR-037,"Lake County",37.9,22,-3.0,40.9
OR-039,"Lane County",42.5,10,-3.6,46.1
OR-041,"Lincoln County",44.7,8,-3.6,48.3
OR-043,"Linn County",41.8,7,-4.0,45.8
OR-045,"Malheur County",41.2,12,-3.8,45
OR-047,"Marion County",42.8,11,-3.8,46.6
OR-049,"Morrow County",43.0,6,-4.0,47
OR-051,"Multnomah County",45.2,12,-3.5,48.7
OR-053,"Polk County",45.2,12,-3.3,48.5
OR-055,"Sherman County",43.1,6,-4.4,47.5
OR-057,"Tillamook County",42.6,11,-3.2,45.8
OR-059,"Umatilla County",41.8,6,-4.2,46
OR-061,"Union County",36.7,6,-4.6,41.3
OR-063,"Wallowa County",35.3,3,-5.3,40.6
OR-065,"Wasco County",40.8,6,-4.6,45.4
OR-067,"Washington County",44.4,12,-3.6,48
OR-069,"Wheeler County",39.2,7,-4.3,43.5
OR-071,"Yamhill County",45.2,12,-3.5,48.7
PA-001,"Adams County",50.0,62,0.1,49.9
PA-003,"Allegheny County",49.0,56,-0.4,49.4
PA-005,"Armstrong County",47.1,55,-0.3,47.4
PA-007,"Beaver County",48.3,54,-0.4,48.7
PA-009,"Bedford County",48.4,57,-0.1,48.5
PA-011,"Berks County",49.6,64,0.5,49.1
PA-013,"Blair County",46.5,45,-0.7,47.2
PA-015,"Bradford County",45.0,72,0.4,44.6
PA-017,"Bucks County",50.9,87,1.7,49.2
PA-019,"Butler County",46.9,54,-0.4,47.3
PA-021,"Cambria County",44.6,43,-0.9,45.5
PA-023,"Cameron County",45.3,56,-0.1,45.4
PA-025,"Carbon County",45.9,64,0.5,45.4
PA-027,"Centre County",46.5,47,-0.5,47
PA-029,"Chester County",50.5,71,0.5,50
PA-031,"Clarion County",45.9,60,0.2,45.7
PA-033,"Clearfield County",45.4,56,-0.2,45.6
PA-035,"Clinton County",46.4,48,-0.3,46.7
PA-037,"Columbia County",46.8,57,0.0,46.8
PA-039,"Crawford County",45.5,71,0.8,44.7
PA-041,"Cumberland County",49.7,55,-0.2,49.9
PA-043,"Dauphin County",49.4,67,0.3,49.1
PA-045,"Delaware County",52.3,82,1.1,51.2
PA-047,"Elk County",45.0,72,0.9,44.1
PA-049,"Erie County",45.6,73,1.1,44.5
PA-051,"Fayette County",48.0,46,-0.8,48.8
PA-053,"Forest County",44.9,66,0.5,44.4
PA-055,"Franklin County",49.2,49,-0.6,49.8
PA-057,"Fulton County",49.5,61,0.1,49.4
PA-059,"Greene County",48.7,43,-1.1,49.8
PA-061,"Huntingdon County",48.2,51,-0.5,48.7
PA-063,"Indiana County",46.4,54,-0.4,46.8
PA-065,"Jefferson County",45.7,66,0.7,45
PA-067,"Juniata County",48.7,47,-0.7,49.4
PA-069,"Lackawanna County",45.0,73,0.7,44.3
PA-071,"Lancaster County",50.2,64,0.4,49.8
PA-073,"Lawrence County",47.0,54,-0.5,47.5
PA-075,"Lebanon County",49.6,73,0.8,48.8
PA-077,"Lehigh County",49.4,80,0.9,48.5
PA-079,"Luzerne County",45.7,68,0.5,45.2
PA-081,"Lycoming County",46.2,58,0.0,46.2
PA-083,"McKean County",44.6,82,1.5,43.1
PA-085,"Mercer County",46.1,62,0.4,45.7
PA-087,"Mifflin County",48.2,48,-0.5,48.7
PA-089,"Monroe County",45.1,64,0.3,44.8
PA-091,"Montgomery County",51.7,88,1.6,50.1
PA-093,"Montour County",48.0,57,0.0,48
PA-095,"Northampton County",48.7,80,1.2,47.5
PA-097,"Northumberland County",48.2,62,0.1,48.1
PA-099,"Perry County",49.0,52,-0.4,49.4
PA-101,"Philadelphia County",53.1,89,1.9,51.2
PA-103,"Pike County",45.2,72,0.5,44.7
PA-105,"Potter County",44.0,62,0.2,43.8
PA-107,"Schuylkill County",47.3,67,0.5,46.8
PA-109,"Snyder County",48.5,51,-0.3,48.8
PA-111,"Somerset County",45.6,59,-0.1,45.7
PA-113,"Sullivan County",43.0,48,-0.4,43.4
PA-115,"Susquehanna County",44.2,62,0.1,44.1
PA-117,"Tioga County",44.3,71,0.3,44
PA-119,"Union County",48.0,55,-0.1,48.1
PA-121,"Venango County",45.7,61,0.4,45.3
PA-123,"Warren County",44.6,68,0.9,43.7
PA-125,"Washington County",48.5,47,-0.8,49.3
PA-127,"Wayne County",44.2,69,0.3,43.9
PA-129,"Westmoreland County",48.4,58,-0.1,48.5
PA-131,"Wyoming County",45.4,71,0.6,44.8
PA-133,"York County",50.4,68,0.6,49.8
RI-001,"Bristol County",49.3,110,2.8,46.5
RI-003,"Kent County",48.5,105,2.8,45.7
RI-005,"Newport County",48.7,109,2.8,45.9
RI-007,"Providence County",48.3,99,2.5,45.8
RI-009,"Washington County",48.5,109,3.0,45.5
SC-001,"Abbeville County",60.3,56,-0.5,60.8
SC-003,"Aiken County",63.2,76,0.6,62.6
SC-005,"Allendale County",63.4,62,-0.1,63.5
SC-007,"Anderson County",59.7,55,-0.3,60
SC-009,"Bamberg County",62.8,50,-0.5,63.3
SC-011,"Barnwell County",63.0,57,-0.1,63.1
SC-013,"Beaufort County",66.4,98,1.5,64.9
SC-015,"Berkeley County",63.9,72,0.5,63.4
SC-017,"Calhoun County",63.1,66,0.0,63.1
SC-019,"Charleston County",64.8,88,1.0,63.8
SC-021,"Cherokee County",59.4,70,0.2,59.2
SC-023,"Chester County",60.2,62,-0.1,60.3
SC-025,"Chesterfield County",62.2,90,1.5,60.7
SC-027,"Clarendon County",63.2,67,0.2,63
SC-029,"Colleton County",64.2,71,0.5,63.7
SC-031,"Darlington County",63.7,99,1.9,61.8
SC-033,"Dillon County",63.0,90,1.2,61.8
SC-035,"Dorchester County",63.9,68,0.3,63.6
SC-037,"Edgefield County",62.6,73,0.4,62.2
SC-039,"Fairfield County",61.2,62,-0.1,61.3
SC-041,"Florence County",63.3,82,0.9,62.4
SC-043,"Georgetown County",62.7,63,0.0,62.7
SC-045,"Greenville County",59.2,76,0.5,58.7
SC-047,"Greenwood County",61.1,61,-0.1,61.2
SC-049,"Hampton County",64.1,70,0.3,63.8
SC-051,"Horry County",62.4,71,0.5,61.9
SC-053,"Jasper County",65.5,84,1.1,64.4
SC-055,"Kershaw County",62.2,81,1.0,61.2
SC-057,"Lancaster County",60.9,81,0.9,60
SC-059,"Laurens County",60.5,57,-0.2,60.7
SC-061,"Lee County",63.4,93,1.5,61.9
SC-063,"Lexington County",62.3,67,0.3,62
SC-065,"McCormick County",61.4,61,-0.3,61.7
SC-067,"Marion County",62.8,73,0.5,62.3
SC-069,"Marlboro County",63.0,92,1.5,61.5
SC-071,"Newberry County",61.2,63,-0.1,61.3
SC-073,"Oconee County",58.1,45,-1.0,59.1
SC-075,"Orangeburg County",63.2,62,-0.1,63.3
SC-077,"Pickens County",58.9,68,0.2,58.7
SC-079,"Richland County",62.5,63,0.1,62.4
SC-081,"Saluda County",61.8,68,0.2,61.6
SC-083,"Spartanburg County",59.4,61,0.0,59.4
SC-085,"Sumter County",63.0,74,0.4,62.6
SC-087,"Union County",60.2,59,-0.1,60.3
SC-089,"Williamsburg County",63.0,67,0.1,62.9
SC-091,"York County",59.8,68,0.3,59.5
SD-003,"Aurora County",42.0,19,-4.2,46.2
SD-005,"Beadle County",40.7,14,-4.8,45.5
SD-007,"Bennett County",40.9,18,-3.9,44.8
SD-009,"Bon Homme County",45.0,26,-2.8,47.8
SD-011,"Brookings County",37.6,8,-6.1,43.7
SD-013,"Brown County",37.2,8,-6.5,43.7
SD-015,"Brule County",43.0,22,-3.4,46.4
SD-017,"Buffalo County",41.5,18,-4.3,45.8
SD-019,"Butte County",38.6,9,-5.4,44
SD-021,"Campbell County",36.9,8,-6.9,43.8
SD-023,"Charles Mix County",44.9,27,-2.7,47.6
SD-025,"Clark County",37.1,9,-6.4,43.5
SD-027,"Clay County",45.1,28,-2.7,47.8
SD-029,"Codington County",36.1,9,-6.1,42.2
SD-031,"Corson County",36.7,7,-7.1,43.8
SD-033,"Custer County",38.7,19,-3.9,42.6
SD-035,"Davison County",41.1,9,-5.8,46.9
SD-037,"Day County",35.4,7,-7.0,42.4
SD-039,"Deuel County",36.4,9,-6.3,42.7
SD-041,"Dewey County",38.8,11,-5.9,44.7
SD-043,"Douglas County",43.2,21,-3.8,47
SD-045,"Edmunds County",37.1,7,-6.6,43.7
SD-047,"Fall River County",41.1,19,-4.0,45.1
SD-049,"Faulk County",38.1,8,-6.1,44.2
SD-051,"Grant County",36.9,9,-6.2,43.1
SD-053,"Gregory County",43.8,25,-3.0,46.8
SD-055,"Haakon County",40.4,11,-5.2,45.6
SD-057,"Hamlin County",37.0,9,-5.9,42.9
SD-059,"Hand County",39.9,13,-5.0,44.9
SD-061,"Hanson County",41.1,9,-5.7,46.8
SD-063,"Harding County",36.5,7,-5.9,42.4
SD-065,"Hughes County",41.3,18,-4.4,45.7
SD-067,"Hutchinson County",43.2,22,-3.9,47.1
SD-069,"Hyde County",39.4,15,-4.9,44.3
SD-071,"Jackson County",41.6,15,-4.5,46.1
SD-073,"Jerauld County",40.5,12,-5.0,45.5
SD-075,"Jones County",41.1,12,-5.2,46.3
SD-077,"Kingsbury County",38.6,9,-5.5,44.1
SD-079,"Lake County",40.2,18,-4.5,44.7
SD-081,"Lawrence County",34.4,7,-5.6,40
SD-083,"Lincoln County",42.8,20,-3.7,46.5
SD-085,"Lyman County",42.6,20,-3.9,46.5
SD-087,"McCook County",41.8,19,-4.2,46
SD-089,"McPherson County",35.8,7,-7.0,42.8
SD-091,"Marshall County",35.0,7,-7.5,42.5
SD-093,"Meade County",39.4,10,-5.2,44.6
SD-095,"Mellette County",42.4,17,-4.1,46.5
SD-097,"Miner County",40.7,15,-4.8,45.5
SD-099,"Minnehaha County",42.1,23,-3.3,45.4
SD-101,"Moody County",39.5,12,-5.1,44.6
SD-102,"Oglala Lakota County",41.5,19,-4.0,45.5
SD-103,"Pennington County",39.0,15,-4.5,43.5
SD-105,"Perkins County",36.8,7,-6.2,43
SD-107,"Potter County",38.1,10,-5.8,43.9
SD-109,"Roberts County",36.6,9,-6.3,42.9
SD-111,"Sanborn County",40.8,11,-5.5,46.3
SD-115,"Spink County",39.2,10,-5.7,44.9
SD-117,"Stanley County",40.4,11,-5.5,45.9
SD-119,"Sully County",40.1,14,-4.8,44.9
SD-121,"Todd County",42.4,22,-3.2,45.6
SD-123,"Tripp County",43.4,20,-3.1,46.5
SD-125,"Turner County",43.5,28,-3.2,46.7
SD-127,"Union County",44.6,26,-3.2,47.8
SD-129,"Walworth County",37.4,9,-6.4,43.8
SD-135,"Yankton County",45.2,31,-2.2,47.4
SD-137,"Ziebach County",39.2,13,-5.3,44.5
TN-001,"Anderson County",56.1,52,-0.5,56.6
TN-003,"Bedford County",57.6,54,-0.5,58.1
TN-005,"Benton County",57.6,43,-1.0,58.6
TN-007,"Bledsoe County",55.6,48,-0.7,56.3
TN-009,"Blount County",56.4,48,-0.7,57.1
TN-011,"Bradley County",58.0,47,-0.8,58.8
TN-013,"Campbell County",53.9,38,-1.3,55.2
TN-015,"Cannon County",56.2,40,-1.1,57.3
TN-017,"Carroll County",57.2,37,-1.4,58.6
TN-019,"Carter County",52.7,72,0.6,52.1
TN-021,"Cheatham County",57.3,55,-0.5,57.8
TN-023,"Chester County",58.1,40,-1.2,59.3
TN-025,"Claiborne County",53.3,25,-2.0,55.3
TN-027,"Clay County",55.7,36,-1.2,56.9
TN-029,"Cocke County",56.0,58,-0.2,56.2
TN-031,"Coffee County",56.9,58,-0.3,57.2
TN-033,"Crockett County",58.7,50,-0.5,59.2
TN-035,"Cumberland County",53.7,41,-1.0,54.7
TN-037,"Davidson County",57.6,52,-0.6,58.2
TN-039,"Decatur County",58.4,45,-1.0,59.4
TN-041,"DeKalb County",56.2,39,-1.2,57.4
TN-043,"Dickson County",57.5,67,0.0,57.5
TN-045,"Dyer County",58.8,54,-0.3,59.1
TN-047,"Fayette County",59.7,54,-0.6,60.3
TN-049,"Fentress County",53.6,42,-0.9,54.5
TN-051,"Franklin County",58.1,70,0.2,57.9
TN-053,"Gibson County",58.0,46,-0.9,58.9
TN-055,"Giles County",56.4,29,-2.0,58.4
TN-057,"Grainger County",55.3,43,-0.8,56.1
TN-059,"Greene County",55.7,55,-0.4,56.1
TN-061,"Grundy County",55.2,47,-0.7,55.9
TN-063,"Hamblen County",56.2,52,-0.4,56.6
TN-065,"Hamilton County",57.9,48,-0.7,58.6
TN-067,"Hancock County",54.2,40,-1.1,55.3
TN-069,"Hardeman County",59.0,50,-0.7,59.7
TN-071,"Hardin County",57.9,31,-1.8,59.7
TN-073,"Hawkins County",55.3,50,-0.7,56
TN-075,"Haywood County",59.1,51,-0.5,59.6
TN-077,"Henderson County",57.8,39,-1.2,59
TN-079,"Henry County",56.6,31,-1.8,58.4
TN-081,"Hickman County",57.3,53,-0.7,58
TN-083,"Houston County",57.2,49,-0.7,57.9
TN-085,"Humphreys County",57.7,58,-0.4,58.1
TN-087,"Jackson County",56.1,36,-1.2,57.3
TN-089,"Jefferson County",57.0,60,0.0,57
TN-091,"Johnson County",50.5,59,0.0,50.5
TN-093,"Knox County",57.2,54,-0.3,57.5
TN-095,"Lake County",58.4,48,-0.5,58.9
TN-097,"Lauderdale County",59.1,47,-0.8,59.9
TN-099,"Lawrence County",56.9,37,-1.3,58.2
TN-101,"Lewis County",56.9,45,-1.0,57.9
TN-103,"Lincoln County",57.8,44,-0.9,58.7
TN-105,"Loudon County",57.3,51,-0.7,58
TN-107,"McMinn County",57.6,52,-0.7,58.3
TN-109,"McNairy County",57.8,32,-1.9,59.7
TN-111,"Macon County",54.9,29,-2.2,57.1
TN-113,"Madison County",58.5,47,-0.7,59.2
TN-115,"Marion County",57.2,49,-0.7,57.9
TN-117,"Marshall County",57.1,43,-1.0,58.1
TN-119,"Maury County",56.6,38,-1.3,57.9
TN-121,"Meigs County",57.4,49,-0.8,58.2
TN-123,"Monroe County",56.3,45,-0.9,57.2
TN-125,"Montgomery County",56.8,46,-0.8,57.6
TN-127,"Moore County",58.1,68,0.0,58.1
TN-129,"Morgan County",54.6,50,-0.6,55.2
TN-131,"Obion County",57.4,44,-1.2,58.6
TN-133,"Overton County",55.3,47,-0.6,55.9
TN-135,"Perry County",58.2,54,-0.6,58.8
TN-137,"Pickett County",55.1,48,-0.6,55.7
TN-139,"Polk County",56.8,40,-1.2,58
TN-141,"Putnam County",55.6,42,-0.8,56.4
TN-143,"Rhea County",56.5,47,-0.8,57.3
TN-145,"Roane County",57.2,55,-0.4,57.6
TN-147,"Robertson County",56.0,36,-1.3,57.3
TN-149,"Rutherford County",57.1,42,-1.1,58.2
TN-151,"Scott County",53.6,42,-0.9,54.5
TN-153,"Sequatchie County",55.8,47,-0.7,56.5
TN-155,"Sevier County",54.6,47,-0.7,55.3
TN-157,"Shelby County",60.5,50,-0.7,61.2
TN-159,"Smith County",56.1,32,-1.8,57.9
TN-161,"Stewart County",56.7,40,-1.3,58
TN-163,"Sullivan County",55.2,67,0.3,54.9
TN-165,"Sumner County",55.8,32,-1.7,57.5
TN-167,"Tipton County",59.4,44,-1.0,60.4
TN-169,"Trousdale County",55.8,30,-2.0,57.8
TN-171,"Unicoi County",52.8,64,0.3,52.5
TN-173,"Union County",55.0,39,-1.2,56.2
TN-175,"Van Buren County",55.3,48,-0.7,56
TN-177,"Warren County",56.2,50,-0.7,56.9
TN-179,"Washington County",55.8,64,0.3,55.5
TN-181,"Wayne County",57.9,53,-0.8,58.7
TN-183,"Weakley County",57.2,36,-1.4,58.6
TN-185,"White County",55.6,42,-0.9,56.5
TN-187,"Williamson County",57.0,46,-0.9,57.9
TN-189,"Wilson County",56.5,33,-1.6,58.1
TX-001,"Anderson County",66.6,92,1.4,65.2
TX-003,"Andrews County",66.8,116,4.3,62.5
TX-005,"Angelina County",68.7,106,2.8,65.9
TX-007,"Aransas County",75.4,127,5.0,70.4
TX-009,"Archer County",66.4,108,3.0,63.4
TX-011,"Armstrong County",61.0,111,3.7,57.3
TX-013,"Atascosa County",74.9,122,4.5,70.4
TX-015,"Austin County",72.9,122,4.9,68
TX-017,"Bailey County",60.7,118,4.2,56.5
TX-019,"Bandera County",71.5,122,5.0,66.5
TX-021,"Bastrop County",72.3,122,4.9,67.4
TX-023,"Baylor County",66.7,111,3.2,63.5
TX-025,"Bee County",75.4,123,4.6,70.8
TX-027,"Bell County",70.4,120,4.8,65.6
TX-029,"Bexar County",73.2,121,4.5,68.7
TX-031,"Blanco County",69.5,113,3.3,66.2
TX-033,"Borden County",67.3,114,4.2,63.1
TX-035,"Bosque County",68.6,114,3.5,65.1
TX-037,"Bowie County",64.4,93,1.5,62.9
TX-039,"Brazoria County",73.6,126,4.9,68.7
TX-041,"Brazos County",70.9,119,4.0,66.9
TX-043,"Brewster County",71.4,123,5.6,65.8
TX-045,"Briscoe County",62.7,112,3.8,58.9
TX-047,"Brooks County",78.0,120,4.3,73.7
TX-049,"Brown County",69.9,121,5.3,64.6
TX-051,"Burleson County",71.4,121,4.4,67
TX-053,"Burnet County",70.3,117,4.2,66.1
TX-055,"Caldwell County",73.4,124,5.4,68
TX-057,"Calhoun County",74.5,125,4.9,69.6
TX-059,"Callahan County",67.9,117,4.1,63.8
TX-061,"Cameron County",78.9,124,4.4,74.5
TX-063,"Camp County",64.8,88,1.2,63.6
TX-065,"Carson County",59.7,111,3.6,56.1
TX-067,"Cass County",64.9,85,1.2,63.7
TX-069,"Castro County",59.4,109,3.4,56
TX-071,"Chambers County",71.7,122,3.9,67.8
TX-073,"Cherokee County",66.5,89,1.4,65.1
TX-075,"Childress County",65.2,113,4.1,61.1
TX-077,"Clay County",66.1,106,2.9,63.2
TX-079,"Cochran County",61.4,114,3.8,57.6
TX-081,"Coke County",68.8,115,4.4,64.4
TX-083,"Coleman County",69.4,121,5.0,64.4
TX-085,"Collin County",66.4,111,3.1,63.3
TX-087,"Collingsworth County",62.6,108,3.2,59.4
TX-089,"Colorado County",73.5,124,5.2,68.3
TX-091,"Comal County",71.5,117,4.2,67.3
TX-093,"Comanche County",69.6,121,5.3,64.3
TX-095,"Concho County",69.7,119,5.0,64.7
TX-097,"Cooke County",65.3,104,2.1,63.2
TX-099,"Coryell County",70.0,121,4.8,65.2
TX-101,"Cottle County",66.1,113,4.0,62.1
TX-103,"Crane County",70.7,119,5.0,65.7
TX-105,"Crockett County",70.4,117,4.8,65.6
TX-107,"Crosby County",63.9,112,3.9,60
TX-109,"Culberson County",66.2,122,4.9,61.3
TX-111,"Dallam County",55.1,94,2.0,53.1
TX-113,"Dallas County",68.0,111,3.2,64.8
TX-115,"Dawson County",65.6,112,3.5,62.1
TX-117,"Deaf Smith County",58.4,110,3.5,54.9
TX-119,"Delta County",64.9,98,2.0,62.9
TX-121,"Denton County",66.8,109,2.7,64.1
TX-123,"DeWitt County",74.6,124,5.3,69.3
TX-125,"Dickens County",65.4,113,3.7,61.7
TX-127,"Dimmit County",76.6,120,4.4,72.2
TX-129,"Donley County",61.4,107,3.2,58.2
TX-131,"Duval County",77.0,122,4.5,72.5
TX-133,"Eastland County",68.1,118,4.3,63.8
TX-135,"Ector County",68.4,118,4.6,63.8
TX-137,"Edwards County",71.0,122,5.3,65.7
TX-139,"Ellis County",68.1,109,2.8,65.3
TX-141,"El Paso County",67.4,123,5.5,61.9
TX-143,"Erath County",69.3,119,5.2,64.1
TX-145,"Falls County",69.2,116,3.6,65.6
TX-147,"Fannin County",64.9,103,2.3,62.6
TX-149,"Fayette County",73.3,124,5.4,67.9
TX-151,"Fisher County",67.5,116,4.0,63.5
TX-153,"Floyd County",61.9,110,3.4,58.5
TX-155,"Foard County",66.5,113,3.7,62.8
TX-157,"Fort Bend County",73.1,124,4.6,68.5
TX-159,"Franklin County",64.6,88,1.3,63.3
TX-161,"Freestone County",67.2,100,1.8,65.4
TX-163,"Frio County",75.6,121,5.0,70.6
TX-165,"Gaines County",64.3,110,3.2,61.1
TX-167,"Galveston County",73.3,127,4.9,68.4
TX-169,"Garza County",66.3,114,4.0,62.3
TX-171,"Gillespie County",69.3,117,4.3,65
TX-173,"Glasscock County",69.4,122,5.7,63.7
TX-175,"Goliad County",74.9,123,4.8,70.1
TX-177,"Gonzales County",74.6,125,5.8,68.8
TX-179,"Gray County",59.7,105,3.0,56.7
TX-181,"Grayson County",64.7,97,1.7,63
TX-183,"Gregg County",65.6,83,0.8,64.8
TX-185,"Grimes County",70.6,117,3.6,67
TX-187,"Guadalupe County",73.3,122,4.8,68.5
TX-189,"Hale County",61.5,110,3.7,57.8
TX-191,"Hall County",64.2,110,3.7,60.5
TX-193,"Hamilton County",69.4,120,4.8,64.6
TX-195,"Hansford County",58.1,95,2.2,55.9
TX-197,"Hardeman County",66.0,113,4.0,62
TX-199,"Hardin County",69.4,107,2.5,66.9
TX-201,"Harris County",72.6,123,4.3,68.3
TX-203,"Harrison County",65.9,85,1.0,64.9
TX-205,"Hartley County",56.8,104,2.6,54.2
TX-207,"Haskell County",67.1,112,3.3,63.8
TX-209,"Hays County",70.8,116,3.9,66.9
TX-211,"Hemphill County",59.8,105,2.7,57.1
TX-213,"Henderson County",66.1,89,1.4,64.7
TX-215,"Hidalgo County",79.4,122,4.1,75.3
TX-217,"Hill County",68.1,108,2.7,65.4
TX-219,"Hockley County",62.4,113,3.9,58.5
TX-221,"Hood County",68.6,115,3.7,64.9
TX-223,"Hopkins County",64.7,93,1.6,63.1
TX-225,"Houston County",68.3,102,2.3,66
TX-227,"Howard County",68.4,116,4.6,63.8
TX-229,"Hudspeth County",65.4,124,5.1,60.3
TX-231,"Hunt County",65.6,104,2.6,63
TX-233,"Hutchinson County",60.3,107,3.3,57
TX-235,"Irion County",69.7,119,5.3,64.4
TX-237,"Jack County",66.1,106,2.8,63.3
